Data,Produto,Vendedor,Quantidade,Valor
2026-02-08,Teclado,Juliana,7,1838
2025-02-17,Monitor,Camila,1,1888
2025-09-16,Notebook,Tatiane,4,1892
2025-07-13,Mouse,Mariana,2,3837
2024-11-15,Headset,Lucas,3,1245
2026-09-20,Mouse,Eduardo,4,4981
2026-12-06,Teclado,Eduardo,5,85
2026-02-21,Monitor,Priscila,3,4983
2025-09-28,Teclado,Maria,5,2477
2024-03-06,Teclado,Juliana,10,2838
2025-12-14,Headset,Bruno,5,3667
2024-11-12,Notebook,Renata,5,3341
2025-07-29,Notebook,Pedro,1,1656
2024-02-21,Mouse,Beatriz,4,3894
2024-02-08,Notebook,Renata,5,4773
2024-10-13,Mouse,Rafael,6,2998
2026-05-31,Monitor,Thiago,6,2914
2025-09-25,Monitor,Marcelo,8,4981
2025-07-04,Mouse,Thiago,4,1124
2026-08-03,Monitor,Patrícia,5,4646
2024-11-02,Teclado,Felipe,6,2802
2024-12-10,Headset,Vinícius,10,3258
2024-08-04,Mouse,Patrícia,4,4254
2024-08-21,Notebook,Marcelo,3,1453
2024-12-26,Teclado,Thiago,3,4886
2024-10-21,Notebook,Tatiane,2,2463
2026-09-21,Mouse,Amanda,9,2428
2025-03-03,Teclado,Felipe,2,316
2026-10-04,Monitor,Felipe,2,2674
2026-07-29,Notebook,Eduardo,6,1571
2024-03-20,Headset,Renata,1,2852
2024-02-06,Notebook,Tatiane,7,1312
2025-05-21,Headset,Rafael,4,1839
2024-12-27,Teclado,Larissa,7,518
2024-11-23,Teclado,Vinícius,7,1366
2024-01-08,Notebook,Ana,1,4677
2025-01-07,Headset,Marcelo,2,2026
2026-09-09,Teclado,Carlos,5,1058
2026-06-01,Notebook,Priscila,2,234
2025-07-28,Headset,Fernanda,1,598
2026-09-22,Teclado,João,10,766
2026-05-27,Teclado,Mariana,6,3547
2025-04-03,Teclado,Vanessa,2,2953
2026-02-27,Notebook,João,10,4435
2026-12-11,Teclado,Eduardo,1,4272
2024-07-02,Monitor,Vanessa,2,4272
2024-03-22,Headset,Larissa,10,2793
2026-12-01,Notebook,Camila,4,1430
2024-05-16,Teclado,Fernanda,3,968
2026-03-12,Monitor,Rafael,2,2141
2024-06-14,Teclado,Priscila,1,3608
2024-11-17,Monitor,Pedro,3,1569
2025-09-28,Mouse,Renata,2,3516
2024-09-30,Mouse,Carlos,5,3483
2024-07-28,Monitor,Vanessa,5,4112
2026-06-30,Notebook,Beatriz,2,1797
2024-09-05,Mouse,André,6,3820
2025-03-09,Monitor,Lucas,2,806
2024-04-28,Teclado,Thiago,10,3638
2026-02-05,Teclado,Ana,10,4618
2025-12-26,Headset,Tatiane,3,1540
2024-05-11,Teclado,Aline,10,3199
2024-11-18,Mouse,Patrícia,3,407
2026-08-28,Monitor,Patrícia,10,1052
2024-02-21,Headset,Eduardo,2,3723
2026-02-25,Notebook,João,10,4550
2026-12-28,Monitor,Pedro,5,3559
2024-01-20,Monitor,Renata,4,1140
2025-06-24,Teclado,Camila,2,2652
2024-08-20,Notebook,Aline,3,94
2024-11-01,Notebook,Gabriel,6,1079
2025-04-11,Headset,Camila,7,1588
2026-06-21,Headset,Priscila,10,3212
2025-11-09,Monitor,Amanda,2,1824
2024-07-02,Headset,Beatriz,5,2489
2024-08-12,Headset,Aline,4,3241
2024-02-12,Notebook,Marcelo,2,1175
2024-04-09,Monitor,Renata,5,188
2026-12-23,Mouse,Rafael,8,2784
2024-10-17,Mouse,André,6,2838
2026-08-18,Headset,Fernanda,9,1292
2024-03-27,Notebook,Beatriz,9,2795
2025-10-10,Teclado,Fernanda,4,79
2025-05-16,Notebook,Camila,4,1523
2025-09-28,Mouse,Aline,8,2763
2025-06-14,Notebook,Patrícia,1,3549
2024-07-21,Headset,Gabriel,4,1979
2024-01-31,Mouse,Rodrigo,10,3371
2024-10-01,Mouse,Bruno,5,2141
2025-03-29,Notebook,Lucas,6,849
2026-09-27,Notebook,Maria,3,4234
2026-08-22,Headset,Thiago,6,2684
2025-03-28,Monitor,Juliana,1,183
2026-01-14,Monitor,Beatriz,9,493
2025-07-18,Notebook,Maria,8,2236
2026-01-04,Headset,Lucas,6,3018
2024-10-19,Monitor,Carlos,5,1680
2024-04-09,Monitor,Larissa,3,3854
2025-07-10,Notebook,Mariana,1,4297
2026-06-12,Headset,Felipe,10,3214
2024-05-17,Monitor,Mariana,2,2842
2025-04-04,Teclado,Gabriel,7,3908
2024-12-16,Monitor,André,5,1761
2024-11-12,Headset,Priscila,10,614
2025-01-29,Mouse,Rodrigo,1,2160
2025-03-26,Teclado,Gabriel,1,1081
2024-12-26,Notebook,Tatiane,6,2475
2024-02-24,Mouse,Renata,2,689
2026-03-15,Mouse,Lucas,5,1310
2024-04-05,Teclado,Fernanda,2,2653
2025-06-04,Mouse,Beatriz,1,3043
2026-05-20,Headset,Aline,2,1948
2024-04-21,Headset,Maria,10,540
2025-09-24,Monitor,Lucas,8,1828
2024-09-09,Monitor,Gabriel,3,1274
2024-11-25,Notebook,Eduardo,7,190
2024-01-23,Mouse,Beatriz,5,3581
2026-02-01,Notebook,Gabriel,8,1191
2025-08-09,Monitor,Priscila,6,3746
2024-04-24,Headset,Aline,9,2806
2024-11-13,Teclado,Rodrigo,7,4719
2026-12-18,Headset,Felipe,6,3581
2024-05-16,Notebook,Fernanda,2,4566
2024-08-26,Monitor,Tatiane,7,2947
2025-12-16,Headset,Camila,3,2331
2026-05-14,Headset,Renata,1,153
2026-11-16,Mouse,Maria,2,1810
2024-05-08,Mouse,André,4,4093
2025-05-10,Teclado,Pedro,3,4979
2025-12-22,Teclado,Vinícius,6,3407
2024-12-02,Teclado,Juliana,6,1080
2026-08-28,Teclado,Renata,3,1810
2025-04-10,Teclado,Tatiane,7,1843
2026-05-01,Teclado,Rafael,1,2931
2026-04-15,Monitor,Carlos,4,961
2026-04-26,Mouse,Camila,5,3629
2024-06-09,Monitor,Rafael,7,4153
2024-09-11,Headset,Fernanda,4,1013
2024-12-23,Mouse,Eduardo,9,3219
2026-05-03,Notebook,Rafael,4,289
2024-06-15,Teclado,Carlos,6,2134
2026-03-10,Teclado,Pedro,1,2942
2025-09-14,Notebook,Aline,3,4812
2025-03-03,Notebook,Maria,8,3330
2025-03-30,Headset,Juliana,7,2562
2024-09-11,Teclado,Diego,8,1083
2026-05-24,Notebook,Eduardo,2,3379
2026-02-28,Headset,Aline,9,4650
2024-12-12,Monitor,Lucas,2,1814
2024-05-27,Monitor,Tatiane,5,1373
2024-12-17,Monitor,Rodrigo,3,4752
2026-08-17,Notebook,Renata,10,4763
2024-03-23,Teclado,Juliana,9,1448
2025-09-02,Headset,Mariana,2,975
2025-12-22,Headset,Rafael,5,1915
2025-03-27,Headset,Renata,3,4513
2024-02-01,Monitor,Bruno,4,1894
2024-04-18,Notebook,Fernanda,3,4787
2024-01-20,Headset,Priscila,5,3518
2024-04-17,Mouse,João,4,2516
2026-07-26,Monitor,Vanessa,9,4122
2025-04-26,Notebook,Beatriz,10,2039
2024-03-07,Monitor,Patrícia,9,1735
2024-12-14,Mouse,Gabriel,9,2674
2026-04-29,Teclado,Mariana,4,4288
2024-04-07,Headset,Larissa,3,2609
2024-11-25,Teclado,Tatiane,9,2608
2025-11-13,Headset,Eduardo,5,2444
2026-10-19,Headset,André,5,1280
2026-12-28,Headset,João,6,2734
2024-01-18,Notebook,Carlos,8,400
2026-12-30,Mouse,Juliana,1,3844
2025-01-09,Teclado,Rafael,6,4050
2026-01-11,Teclado,Gabriel,7,1058
2026-05-23,Monitor,Carlos,8,4968
2024-05-04,Headset,Beatriz,2,3453
2025-01-10,Notebook,Thiago,8,355
2024-11-12,Notebook,Eduardo,2,1742
2024-09-25,Headset,Pedro,2,2227
2026-09-25,Mouse,Eduardo,5,4533
2024-12-11,Headset,Larissa,5,4972
2024-05-26,Mouse,Ana,7,2477
2024-10-02,Monitor,João,3,968
2024-04-24,Notebook,Patrícia,5,1950
2025-06-12,Headset,Diego,5,3677
2024-05-28,Monitor,Mariana,5,3175
2024-05-03,Teclado,Amanda,4,4278
2025-06-05,Mouse,Fernanda,3,2475
2026-01-18,Monitor,Patrícia,3,2922
2024-11-21,Monitor,Ana,5,3642
2025-03-20,Notebook,Vinícius,10,2405
2025-06-09,Headset,Patrícia,5,3133
2024-05-10,Notebook,André,4,734
2025-05-19,Mouse,Diego,8,3646
2026-06-03,Teclado,Ana,3,4546
2026-12-18,Notebook,Ana,6,4268
2026-11-02,Headset,Eduardo,2,1268
2026-08-27,Monitor,Aline,8,1780
2024-01-06,Mouse,Marcelo,3,3583
2026-01-05,Monitor,Felipe,5,3933
2025-12-31,Headset,Ana,3,1290
2025-11-25,Teclado,Diego,2,824
2026-05-20,Notebook,Gabriel,9,2309
2026-10-06,Monitor,Renata,3,2642
2026-03-04,Headset,Vinícius,2,546
2025-06-07,Monitor,Eduardo,2,1417
2026-10-02,Teclado,Diego,1,3896
2026-11-02,Headset,Patrícia,10,4576
2025-09-12,Notebook,André,5,4492
2026-03-26,Headset,Eduardo,2,4592
2026-02-19,Headset,Tatiane,4,3777
2024-09-29,Notebook,Vanessa,4,4796
2025-10-05,Notebook,Carlos,4,1885
2026-11-29,Notebook,Maria,10,3618
2026-04-01,Mouse,Eduardo,10,3480
2025-10-12,Mouse,Thiago,9,133
2025-12-19,Mouse,Marcelo,10,4154
2025-11-17,Mouse,Vinícius,4,496
2025-10-25,Headset,Marcelo,3,2378
2024-04-18,Mouse,Larissa,6,2735
2026-10-06,Mouse,Fernanda,4,2167
2026-11-01,Monitor,Aline,5,690
2024-10-14,Teclado,Diego,4,71
2026-09-05,Mouse,João,6,3674
2025-09-12,Monitor,Vanessa,3,3361
2024-10-03,Monitor,Rodrigo,6,456
2024-05-02,Notebook,Aline,9,1107
2024-12-15,Monitor,Juliana,3,823
2026-08-07,Headset,Mariana,9,1140
2024-12-15,Headset,Fernanda,4,2315
2025-09-18,Notebook,Aline,5,2114
2026-04-16,Mouse,Mariana,7,3184
2025-05-14,Teclado,Vanessa,7,2107
2024-09-08,Notebook,Fernanda,1,4664
2026-04-13,Headset,Vinícius,9,3552
2024-12-10,Mouse,Vanessa,8,602
2025-04-21,Monitor,Amanda,6,896
2024-06-13,Monitor,Vinícius,6,4966
2024-02-02,Headset,Larissa,3,2991
2024-07-13,Notebook,Aline,6,2920
2026-11-18,Monitor,Priscila,9,963
2026-05-26,Monitor,Vanessa,7,4305
2026-05-13,Mouse,Carlos,5,345
2026-01-05,Headset,Maria,9,688
2026-09-09,Headset,Amanda,7,3523
2024-03-22,Headset,Renata,3,1636
2025-08-06,Monitor,Vinícius,8,352
2025-05-15,Notebook,Camila,7,2838
2025-03-25,Mouse,Maria,4,1798
2024-01-10,Monitor,Ana,9,700
2025-05-15,Monitor,Maria,5,4699
2025-11-26,Monitor,Maria,8,3580
2025-09-23,Headset,Amanda,8,1105
2026-11-18,Teclado,Maria,9,1901
2026-06-09,Teclado,Larissa,6,1303
2025-02-01,Monitor,Mariana,7,4011
2026-03-30,Notebook,Carlos,7,2636
2026-03-02,Headset,Patrícia,10,3184
2025-11-22,Monitor,Thiago,9,1735
2026-12-08,Teclado,Gabriel,8,3885
2025-08-26,Notebook,Rafael,5,428
2025-02-13,Headset,Marcelo,5,2474
2026-07-18,Notebook,Rodrigo,7,2517
2024-11-24,Headset,Juliana,2,4467
2026-09-27,Notebook,Camila,6,625
2026-03-30,Mouse,Patrícia,4,887
2026-06-02,Mouse,Thiago,6,3911
2026-05-09,Teclado,Marcelo,4,1848
2024-03-11,Teclado,Eduardo,1,4914
2026-09-22,Monitor,Ana,5,4408
2025-03-24,Mouse,Diego,2,4293
2026-06-15,Headset,Gabriel,7,2962
2025-05-02,Mouse,Vanessa,7,2841
2026-11-25,Mouse,Renata,7,1892
2024-01-16,Notebook,Juliana,5,2557
2025-06-26,Headset,Beatriz,10,328
2026-06-13,Notebook,Diego,2,917
2024-07-10,Notebook,Eduardo,10,1679
2025-07-22,Headset,Fernanda,9,3228
2026-05-31,Teclado,Renata,3,865
2026-07-30,Monitor,Maria,9,1626
2024-10-14,Mouse,Fernanda,8,3224
2025-10-02,Teclado,Vinícius,10,2476
2026-08-10,Headset,Amanda,5,488
2025-07-17,Monitor,Lucas,9,372
2025-11-12,Monitor,Bruno,6,306
2025-11-18,Monitor,Lucas,1,1635
2025-01-25,Monitor,Amanda,6,4290
2025-08-21,Teclado,Larissa,8,1463
2024-12-14,Teclado,Rafael,3,4877
2026-05-25,Mouse,Marcelo,9,1820
2024-02-21,Teclado,Rafael,4,1743
2026-07-19,Mouse,Lucas,2,800
2025-05-13,Notebook,Rodrigo,2,702
2024-04-07,Notebook,Tatiane,6,1801
2024-05-27,Mouse,André,9,3958
2026-11-27,Mouse,Felipe,2,4028
2024-11-09,Headset,Thiago,1,3024
2024-07-16,Teclado,Juliana,4,4867
2025-07-26,Notebook,Camila,9,1663
2026-02-08,Mouse,Amanda,7,3472
2026-08-15,Headset,Beatriz,1,2673
2025-10-06,Teclado,Larissa,6,423
2025-12-11,Headset,Pedro,10,3662
2025-06-02,Teclado,Juliana,8,4490
2025-05-07,Headset,Rodrigo,10,2518
2026-04-05,Teclado,Renata,7,401
2025-04-23,Notebook,Vinícius,4,3821
2025-11-15,Teclado,Renata,9,4109
2024-12-08,Teclado,Marcelo,1,96
2025-11-13,Headset,Felipe,3,3741
2026-05-17,Headset,Ana,3,3609
2025-10-05,Teclado,Renata,1,3337
2025-04-20,Teclado,Vanessa,8,4992
2026-03-27,Headset,Vanessa,10,1401
2026-04-24,Notebook,Diego,5,399
2026-04-18,Notebook,Diego,3,3343
2024-06-24,Mouse,Beatriz,8,3112
2025-12-27,Mouse,Beatriz,8,4303
2026-04-07,Teclado,André,6,1486
2026-06-29,Mouse,Bruno,5,1131
2025-07-06,Mouse,Rodrigo,1,4870
2024-06-22,Monitor,Juliana,1,1524
2025-07-11,Teclado,Rodrigo,5,2475
2025-08-09,Teclado,Larissa,5,1021
2025-05-20,Headset,Marcelo,1,4202
2024-07-30,Monitor,Ana,3,4325
2024-02-02,Mouse,Marcelo,1,4844
2025-11-22,Mouse,Marcelo,3,687
2025-06-07,Notebook,Vinícius,6,2936
2025-11-17,Mouse,Mariana,4,2799
2025-07-01,Monitor,Vinícius,1,602
2025-09-21,Teclado,Ana,4,2890
2026-04-11,Headset,Eduardo,9,3999
2025-05-29,Teclado,Rafael,5,443
2024-04-25,Mouse,Marcelo,4,1915
2025-08-26,Monitor,Mariana,5,2390
2026-07-10,Headset,Rafael,8,2938
2024-04-26,Mouse,Eduardo,5,1246
2026-12-03,Notebook,Ana,9,2937
2024-06-07,Teclado,Juliana,4,4810
2026-11-22,Teclado,Renata,5,4222
2024-11-04,Monitor,Ana,6,1831
2024-01-16,Notebook,Felipe,1,1047
2026-07-07,Headset,Patrícia,7,457
2026-11-11,Teclado,Lucas,5,2790
2026-03-20,Teclado,Maria,6,4226
2024-10-03,Monitor,Vanessa,6,1787
2024-12-21,Teclado,Beatriz,6,935
2024-12-18,Monitor,Eduardo,2,68
2025-08-14,Teclado,Vinícius,7,433
2024-08-08,Monitor,Larissa,8,2823
2026-06-19,Headset,Rodrigo,5,111
2025-10-02,Teclado,Larissa,2,2356
2024-08-04,Mouse,Amanda,8,621
2026-03-10,Teclado,Amanda,6,2932
2025-07-05,Notebook,Vanessa,9,62
2025-09-01,Mouse,Priscila,1,3854
2026-07-02,Teclado,Maria,10,4495
2024-10-26,Monitor,Fernanda,8,2609
2024-05-10,Teclado,Fernanda,8,1157
2024-04-13,Monitor,Juliana,1,2026
2026-11-25,Headset,Tatiane,6,1696
2024-03-05,Headset,Renata,3,3684
2024-05-14,Teclado,Tatiane,9,2606
2025-01-11,Headset,Amanda,8,4791
2024-03-31,Mouse,Vinícius,7,2260
2024-06-03,Monitor,Maria,6,4155
2026-05-27,Monitor,Carlos,7,1595
2024-07-23,Mouse,Diego,8,4529
2024-05-15,Monitor,Bruno,4,2227
2025-04-09,Notebook,Aline,7,992
2024-11-04,Notebook,Carlos,4,1290
2025-03-03,Mouse,Bruno,8,4935
2024-03-29,Notebook,Amanda,6,2758
2026-12-27,Headset,Beatriz,2,3147
2025-04-04,Headset,Rodrigo,6,4045
2025-09-30,Monitor,Felipe,7,2598
2025-05-21,Monitor,Rodrigo,10,4537
2025-01-31,Mouse,Carlos,2,4791
2024-12-22,Monitor,Diego,8,88
2024-01-06,Mouse,Tatiane,6,4535
2024-08-04,Mouse,Bruno,6,3809
2025-05-21,Notebook,Eduardo,7,3776
2025-01-24,Mouse,Renata,4,2719
2024-08-24,Mouse,Ana,3,341
2025-12-19,Monitor,Priscila,7,1638
2024-05-03,Mouse,Pedro,7,3890
2024-02-09,Monitor,Marcelo,3,2900
2026-06-24,Monitor,Bruno,3,948
2026-01-30,Notebook,Patrícia,5,134
2025-07-12,Mouse,Tatiane,2,3774
2026-10-18,Mouse,Vanessa,5,320
2025-05-28,Monitor,Rodrigo,6,3991
2026-07-01,Mouse,Larissa,10,905
2024-09-22,Monitor,Patrícia,2,731
2026-06-20,Monitor,Marcelo,9,4663
2026-04-08,Monitor,Thiago,10,1924
2025-08-09,Mouse,Rodrigo,8,1513
2024-11-14,Headset,Thiago,10,3726
2024-04-17,Teclado,Eduardo,10,2546
2025-07-28,Teclado,Eduardo,5,3655
2026-06-05,Notebook,Camila,3,2785
2025-04-16,Mouse,Lucas,6,4925
2024-11-17,Notebook,Eduardo,8,1637
2024-03-29,Headset,Rafael,7,3490
2024-09-04,Headset,João,3,1848
2025-10-12,Notebook,Lucas,8,3675
2025-03-10,Monitor,Amanda,5,2510
2024-02-15,Mouse,Vinícius,7,3187
2024-03-24,Teclado,Gabriel,6,1048
2024-08-23,Notebook,Ana,2,4021
2024-10-22,Notebook,Fernanda,9,1189
2026-03-25,Headset,Gabriel,4,3584
2026-10-01,Notebook,Pedro,3,1153
2024-03-11,Teclado,Fernanda,5,1878
2024-04-08,Mouse,Pedro,3,2090
2025-01-01,Monitor,Larissa,5,4250
2025-12-16,Monitor,Rafael,1,891
2024-09-14,Teclado,Aline,1,2244
2024-04-27,Monitor,Vanessa,7,812
2025-06-21,Mouse,Maria,6,3483
2026-01-13,Mouse,Vanessa,1,4299
2026-08-29,Headset,Pedro,6,4951
2026-06-25,Headset,Eduardo,7,894
2024-04-12,Headset,Maria,6,1459
2025-05-03,Teclado,Vinícius,7,3232
2024-09-19,Teclado,Mariana,7,3091
2024-03-10,Teclado,João,8,2469
2026-06-02,Notebook,Juliana,4,1106
2026-07-25,Monitor,Juliana,6,3880
2024-06-09,Teclado,Marcelo,4,2764
2024-05-21,Teclado,Ana,7,1692
2024-09-22,Headset,André,2,3756
2025-07-09,Mouse,Pedro,7,3829
2025-02-05,Headset,Rafael,6,2845
2024-01-16,Headset,Renata,10,1183
2024-01-04,Teclado,Juliana,4,2137
2025-06-30,Headset,Lucas,3,1610
2024-02-16,Notebook,Rafael,9,1972
2026-10-02,Teclado,João,8,1616
2025-10-22,Teclado,Marcelo,9,3745
2026-07-23,Teclado,Marcelo,10,2433
2026-03-02,Monitor,Patrícia,9,2154
2024-12-31,Mouse,Camila,6,292
2024-06-26,Monitor,Gabriel,4,3921
2026-02-20,Mouse,Fernanda,5,3925
2025-05-27,Mouse,Renata,1,1800
2024-08-25,Headset,João,2,1194
2024-10-23,Headset,Rafael,6,505
2025-11-24,Mouse,Eduardo,8,1618
2026-12-09,Notebook,Rodrigo,5,3489
2026-07-25,Notebook,Aline,10,3750
2025-03-11,Monitor,Rodrigo,5,2724
2026-02-15,Notebook,Pedro,9,2983
2026-05-06,Mouse,Eduardo,10,4205
2024-04-25,Headset,Fernanda,9,1438
2025-10-11,Mouse,Tatiane,7,2480
2026-09-30,Headset,Marcelo,10,1438
2026-02-14,Teclado,Renata,4,4765
2025-09-21,Mouse,Rafael,8,3477
2026-02-17,Notebook,Eduardo,5,4474
2026-11-28,Teclado,Bruno,7,4102
2026-09-03,Headset,Vinícius,2,2381
2025-04-16,Notebook,Gabriel,9,4550
2024-11-16,Headset,Eduardo,9,4869
2026-04-11,Mouse,Amanda,6,4779
2026-11-12,Monitor,Mariana,5,4654
2024-05-05,Mouse,Fernanda,3,4783
2025-01-25,Monitor,André,4,873
2025-01-19,Mouse,André,6,4886
2026-07-09,Headset,Maria,9,1254
2026-05-08,Monitor,Larissa,8,3412
2026-04-17,Mouse,João,5,2312
2025-04-10,Teclado,Aline,8,4979
2026-10-24,Teclado,Gabriel,5,1407
2026-09-20,Teclado,Maria,6,1749
2025-06-01,Notebook,Thiago,1,4722
2024-01-31,Notebook,Vinícius,9,4539
2026-03-04,Notebook,Lucas,1,1929
2024-07-26,Teclado,Diego,5,2753
2025-01-20,Notebook,Rafael,2,1486
2025-12-16,Monitor,Felipe,6,3059
2024-07-14,Headset,Rafael,9,1840
2026-09-21,Teclado,Vinícius,6,1592
2025-09-19,Monitor,André,4,485
2024-01-29,Monitor,Rodrigo,2,2173
2026-03-04,Notebook,Pedro,3,4085
2024-12-01,Teclado,Beatriz,7,250
2025-10-06,Notebook,Renata,4,3161
2024-04-04,Teclado,Thiago,5,919
2025-12-28,Notebook,Juliana,3,1109
2025-02-10,Notebook,Patrícia,2,1116
2026-01-04,Notebook,Juliana,1,1937
2024-10-04,Mouse,Vinícius,3,4755
2024-05-24,Headset,Priscila,6,3103
2024-07-11,Teclado,João,6,1083
2024-03-13,Teclado,Amanda,9,695
2025-11-07,Mouse,Fernanda,3,2269
2026-12-21,Mouse,Lucas,9,189
2026-02-13,Monitor,Thiago,1,1236
2024-05-23,Mouse,Carlos,1,3904
2025-07-26,Mouse,Thiago,10,833
2026-11-29,Headset,João,1,2772
2026-03-04,Mouse,Mariana,10,4854
2024-07-01,Notebook,Bruno,7,2171
2026-03-16,Headset,Beatriz,8,4393
2024-11-17,Monitor,Aline,6,275
2025-03-27,Monitor,Gabriel,3,4006
2025-09-22,Monitor,João,7,2734
2024-08-11,Notebook,Rodrigo,5,4849
2024-10-26,Headset,Aline,9,2578
2025-07-07,Teclado,Patrícia,4,1611
2025-06-17,Teclado,Beatriz,9,1327
2024-12-26,Headset,Vinícius,1,4119
2025-10-19,Headset,Pedro,6,2056
2024-11-11,Teclado,Lucas,9,2817
2025-08-09,Headset,João,3,4328
2025-07-18,Teclado,Gabriel,9,248
2026-04-18,Notebook,Juliana,1,1917
2026-06-02,Teclado,Renata,3,2944
2026-10-07,Headset,Maria,8,2926
2024-08-25,Teclado,Gabriel,7,4305
2024-04-06,Notebook,Aline,5,474
2024-12-07,Notebook,Carlos,9,2434
2024-05-03,Teclado,Vanessa,4,2794
2025-10-29,Monitor,Amanda,8,4621
2026-08-08,Teclado,Lucas,4,2067
2025-02-12,Teclado,Thiago,8,632
2025-05-17,Notebook,Bruno,1,1097
2025-10-15,Headset,Vanessa,7,674
2026-12-24,Monitor,Aline,2,2965
2024-11-02,Headset,Vinícius,9,1423
2024-10-11,Headset,Rafael,9,2138
2026-02-21,Monitor,Carlos,5,660
2024-11-18,Mouse,Larissa,6,576
2025-08-12,Mouse,Marcelo,5,3070
2026-02-08,Notebook,Camila,4,326
2025-03-03,Monitor,Pedro,4,3050
2024-08-15,Mouse,Vinícius,4,4364
2025-04-25,Headset,João,4,1060
2025-07-28,Mouse,Mariana,10,3200
2024-10-17,Notebook,Pedro,8,1236
2025-01-27,Notebook,Eduardo,4,3264
2024-07-31,Mouse,Larissa,6,1944
2026-04-05,Monitor,João,7,2936
2024-11-28,Headset,Patrícia,6,2842
2026-09-02,Monitor,Diego,7,3325
2025-03-29,Teclado,Patrícia,8,3771
2024-04-25,Notebook,Patrícia,3,2486
2026-09-12,Notebook,Rodrigo,9,4538
2025-11-20,Monitor,Thiago,2,906
2026-01-04,Notebook,Bruno,9,615
2024-08-27,Notebook,Gabriel,6,1338
2026-02-25,Headset,Renata,6,4007
2026-04-22,Monitor,Felipe,6,2205
2025-04-02,Teclado,Camila,3,4864
2025-05-26,Monitor,Juliana,8,2242
2024-01-13,Headset,Thiago,1,2298
2026-12-12,Mouse,Marcelo,10,4063
2025-07-19,Headset,Juliana,2,2800
2025-12-28,Teclado,Vinícius,3,4378
2025-08-10,Notebook,Mariana,1,2340
2024-04-05,Monitor,Marcelo,3,1118
2026-01-16,Teclado,Bruno,2,4795
2025-07-16,Mouse,Bruno,7,897
2025-04-28,Headset,Thiago,6,101
2026-01-29,Notebook,Thiago,8,4181
2024-02-16,Teclado,Camila,10,3762
2024-04-02,Headset,Beatriz,2,3732
2026-09-02,Monitor,Carlos,2,3319
2025-07-28,Notebook,Mariana,4,4540
2025-12-21,Notebook,Patrícia,4,1105
2025-08-22,Monitor,Larissa,9,664
2024-05-28,Notebook,Amanda,2,1193
2024-04-17,Monitor,Ana,9,3918
2026-09-26,Teclado,Eduardo,10,4883
2025-02-20,Notebook,Amanda,10,2175
2025-04-13,Mouse,André,6,849
2026-12-28,Monitor,Gabriel,1,498
2025-12-09,Monitor,André,8,924
2024-02-03,Mouse,Juliana,7,3671
2024-02-16,Headset,Thiago,3,3228
2025-11-03,Mouse,Patrícia,2,4863
2025-05-08,Monitor,Tatiane,9,1102
2024-03-19,Teclado,Amanda,6,3556
2026-10-18,Teclado,Mariana,7,3967
2024-03-24,Notebook,Eduardo,6,717
2025-06-15,Mouse,Beatriz,10,168
2025-09-02,Teclado,Tatiane,10,1223
2024-07-28,Notebook,Gabriel,7,634
2026-06-23,Notebook,Larissa,9,3665
2025-12-03,Teclado,Maria,4,1213
2025-06-12,Teclado,Pedro,5,1588
2026-11-28,Notebook,Beatriz,1,2253
2026-05-29,Teclado,Vanessa,4,4777
2025-09-26,Teclado,Marcelo,1,2126
2026-09-18,Mouse,Pedro,2,1082
2025-04-13,Teclado,Mariana,8,3698
2026-03-18,Monitor,Eduardo,4,2712
2025-12-03,Monitor,Vanessa,7,644
2026-10-03,Headset,Ana,8,3868
2024-01-20,Monitor,Diego,10,4813
2025-05-02,Monitor,Gabriel,1,3038
2026-08-18,Mouse,Pedro,1,2224
2025-04-01,Headset,Rodrigo,5,4347
2025-09-27,Mouse,Mariana,4,1398
2024-08-20,Headset,André,10,4037
2026-03-16,Mouse,Maria,3,2344
2024-04-23,Monitor,Vinícius,9,905
2025-10-31,Teclado,Thiago,4,2224
2025-06-14,Monitor,Fernanda,5,3777
2024-05-22,Teclado,Rafael,4,2874
2024-08-23,Headset,Priscila,10,3008
2025-11-24,Notebook,Gabriel,3,1164
2024-02-11,Notebook,Patrícia,3,2129
2026-06-08,Mouse,Renata,2,4695
2026-04-06,Teclado,Juliana,2,957
2024-07-30,Teclado,Lucas,7,3874
2026-05-21,Headset,Mariana,8,2457
2026-09-30,Teclado,Priscila,5,1314
2025-10-12,Teclado,Amanda,6,421
2024-12-04,Headset,Amanda,4,849
2025-07-30,Notebook,Bruno,6,2994
2025-01-10,Mouse,Vinícius,3,3051
2025-11-04,Headset,Vanessa,3,4878
2024-04-22,Mouse,Aline,4,873
2025-07-14,Teclado,Renata,1,3271
2024-08-12,Headset,Tatiane,5,1482
2026-09-03,Headset,Diego,10,1016
2024-06-28,Notebook,Felipe,5,4157
2024-07-11,Mouse,Fernanda,7,4996
2024-10-17,Notebook,Vanessa,8,168
2026-12-19,Mouse,Pedro,6,3113
2026-08-04,Teclado,Amanda,10,3808
2024-03-12,Monitor,Vanessa,9,1070
2026-12-05,Monitor,Rodrigo,9,4890
2025-02-10,Notebook,Larissa,10,1770
2024-08-12,Notebook,Carlos,5,1667
2024-01-24,Monitor,Renata,8,4909
2025-12-10,Monitor,Eduardo,9,2220
2026-03-10,Monitor,Rafael,10,4130
2024-07-26,Notebook,João,10,3089
2026-11-19,Monitor,Pedro,4,419
